clean_text,sentiment_label
pengiriman amp packing aman fully recommended terima kasih,positive
tumben banyak darahnya biasanya enggak sebanyak ini bintang deh kali ini next bagus lagi,neutral
ok ok ok,positive
mantap gan tasnya bagus dan jahitannya kuat,positive
bentuk dan ukuran pas dikaki aku aroma baik daya tahan pakai semoga awet dan mantul,positive
selalu ada yang pecah ini semua baru rebus bj knapa warnanya kuning bukan orange seperti biasanya semoga yang lain warna orange,neutral
proses dan pengiriman cepat packing rapi dalam kotak sehingga roti aman dan rotinya enak enak semua recommended,positive
exp aman respon penjual cepat dan baik pengiriman cepat dan kurir baik,positive
oke sudah sampai telurnya utuh tidak ada yang pecah sellernya juga responsif ukurannya juga sesuai dengan harga terimakasih,positive
harga promo kualitas bikin melongo belanja di sini bikin worry,positive
mantaafff,positive
thx fast respon anak anak suka,positive
sesuai harapan cepat,positive
langsung di test mantap banget,positive
seller oke ukuran dan bahan oke juga semoga cocok 😀,positive
recommended,positive
nice enggak terlalu tebal tapi juga enggak terlalu tipis ringan dibawa juga sampainya pun cepat terima kasih ace eh azko,positive
bagus sesuai dengan yang diinginkan dengan harga yang bersahabat muat banyak untuk perlengkapan badminton model bagus pengiriman cepat respon reseller baik packing rapi semoga awet untuk bagian dalamnya sukses selalu buat skill barqun indonesia,positive
produk bagus,positive
mantap tapi alangkah lebih mantap lagi kalau ada bonus nya 😁😁😁😁,positive
sesuai dengan gambar dan deskripsinya,positive
sesuai deskripsi satu set ada lima tingkat kekuatan bisa disesuaikan dengan kebutuhan latihan dan dapat kantong kecil untuk penyimpanan,positive
benaran puas belanja di lapak ini best price yang bisa saya temukan garansi resmi lagi terima kasih banyak min,positive
paket terlama yang saya terima selama belanja di tokopedia dari awal chat bilang bisa di kirim hari yang sama jadi repot saya menanti karena mau pindahan,negative
part mantul ty gan,positive
warnanya bagus dan jreng seperti suara gitar bob marley,positive
barang bagus ini di coba buat beban berbarengan ac unit ac pakai unit ac pakai unit kulkas unit masih aman,positive
tunanya fresh saya sudah berlangganan beli dari toko ini ini mungkin sudah yang ke atau kali pelayanannya bagus,positive
material keren shape and size cakep sesuai,positive
suka banget,positive
pengemasannya tebal bubblewrapnya banyak sampai juga cepat,positive
sangat enteng dan mantap terbuat dari aluminium,positive
pengantaran cepat unit sesuai,positive
packing aman pengiriman cepat,positive
mengira satu set kalo cuma buat apaan,negative
bahan kurang bagus,neutral
pengiriman cepat packaging lumayan rapi produk sesuai deskripsi ada bonusnya recommended,positive
barang sudah diterima dengan baik dan sesuai pesanan,positive
secara keseluruhan barang yang dikirim bagus tanpa cacat sedikit pun hanya yang perlu di perbaiki di bagian pengiriman agar mengirimkan barang tepat waktu,positive
ternyata rasa plain kurang cocok di saya,positive
nanti mau balik lagi kesini pengemasanbagus pakai dus tapi kebesaran dus sehingga dus susu yang ada dalam tuh sdikit penyok tapi enggak apa-apa sih sususunya masih utuh,positive
penjual recomed deh puas belanja di sini terima kasih 🙏🙏,positive
pengiriman lama tidak sesuai estimasi,neutral
sukses terus buat ind onderdil belanja spare part murah tapi enggak murahan disini tempatnya kualitas presisi amp awet nuhun ind onderdil,positive
sudah sering beli sensi alkohol swabs original bagus mutunya tidak kering karena expirednya masih lama penjual respon cepat,positive
enak banget rasa cokelat caramel nya juara✨ kemasannya juga simple praktis dibawa olahraga,positive
terima kasih seller nya ramah dan sangat membantu barang juga bagus sukses selalu,positive
diskripsi salah skateboard bukan untuk dewasa cocoknya buat pajangan bahan multiplak lentur roda keras laju jalanya dan enggak bisa buat belok mau dibuat main takut patah kuril paling lama estimasi tanggal datangnya tanggal saran saya kalo mau beli cocoknya untuk anak anak bukan buat dewasa,negative
nyaman dipakai olahraga 👍 bahan adem model nya bagus,positive
minya enak banget tebal kenyal kenyal porsinya pas dan rasanya sudah bisa di tebak kan pasti enak banget apalagi ada tambahan bubuk kejunya yang banyak dan pastinya bikin mie nya jadi creamy banget di tambah bubuk cabe nya yang bikin pedas nagih enggak cukup satu pokoknya makannya btw aku beli ini di tokped karena di toko terdekat belum ada pas first time keluar varian baru aku sudah pengin mencoba di cari tapi belum ada akhirnya pesan di tokped sekalian beli buat event giveaway mie sedaap untuk fapetin tiket super show buat ketemu ahjussi ahjussi tampan ku 💙 doain aku semoga menang wish me luck 💙💙💙💙,positive
enggak sampai jam barang sudah sampai,positive
mantap pengiriman nya sangat cepat kualitas pengerjaan mulus,positive
👍👍👍👍👍👍,positive
sesuai pesanan dan kegunaan top seller,positive
bagus proses packing dan pengiriman gercep,positive
barang lengkap sesuai deskripsi pengiriman barang aman dan cepat,positive
alhamdulilah cicak langsung dioles dikit dikit ditempat biasa cicak lewat,positive
pengiriman cepat packing aman,positive
sangat berguna sudah pembelian yang kesekian kali,positive
barang sesuai dengan deskripsi tapi belum di icip packing delivery good seller yang baik dan amanah,positive
terima kasih banyak,positive
good,positive
respon dan pengiriman cepat barang sesuai pesanan recommended seller 👍,positive
kualitas pengerjaan bagus kemasan sangat baik warna bagus,positive
terima kasih apotek farma medika tangsel produk sudah saya terima dengan kondisi baik pakai bubble wrap jadi aman✌,positive
barang diterima dengan baik dan sesuai menunggu yang ruby restock supaya enggak menyaru sama warna air,positive
fast respon packing nya aman barang sesuai deskripsi dan kualitasnya bagus terima kasih gan,positive
good barangnya pengiriman cepat packing aman good deh semoga bermanfaat natur nya,positive
paket sesuai 👍,positive
lumayan kapok beli dari bakmi tiga marga sedih padahal suka banget tapi adminnya tuh kadang minus banget sudah dua kali kejadian yang kurang oke menurut ku kali mau beli mie ayam kampung banyak tapi di membalas sama “kita restock pas kita restock aja” yaudah check out dikit lumayan ongkirnya mahal eh enggak pakai lama restock di hari yang sama kan bete ya kalo customer sudah bilang mau check out banyak ya mestinya berkomunikasi akan ada restock nih kak mau sekalian enggak yowis aku sudah biar kan memang kurang inisiatif sekali lagi dan ini kejadian paling parah beli fresh fishball pas sampai vakum seal enggak rapat alhasil semua tumpah ke fishball amis dan enggak fresh aku kirim bukti ke admin lho malah di bilang pas awal kirim enggak begitu dan di salahkan ke kurir ya ampun… teganya lihat dari packagingnya itu sama sekali enggak di gunting enggak di sobek bagaimana sih adminnya terus pas meminta ganti dia meminta balik fishball yang amis dengan packaging yang kebuka wah bagaimana enggak emosi begitu amet ya kesannya kayak saya mau nipu enggak nyaman banget hadepin admin begini padahal aku hampir tiap bulan pasti beli dengan jumlah yang lumayan and sad enak padahal makanannya,negative
barang oke pengiriman agak lama,positive
barang diterima dengan obaik packaging aman dan tidakiyu urusaki terima kasihf dmantapppppppppppppju,positive
kemasan sudah dibungkus bubblewrap entah kenapa ada sobekan sedikit pada kemasan tapi enggak apa-apa cuma sedikit yang keluar,positive
paket di terima dengan keadaan baik sesuai pesanan packing aman banget buble warp tebal harga murah banget serba pas live barang po hari tapi lom sampai hari sudah sampai lebih cepat dari estimasi terimakasih juga untuk free salon pas nya semoga berkah laris manis tokony terima kasih seler terima kasih toped dan abang kurir yang sudah mengantarkan,positive
mesin cuci pertama baru ketahuan bocor saat mau digunakan respon seller sangat bagus langsung dikirim ganti meskipun kardus sudah tidak ada,positive
barang sampai dengan cepat sesuai dengan gambar terima kasih ya,positive
pengiriman cepat barang sesuai mantap,positive
very slow response status pengiriman tidak sama dengan keadaan di status sudah menunggu dipickup ternyata masih tanya kesediaan ganti warna produk kalau belum siap dipickup enggak apa-apa jujur saja kita juga akan mengerti jika akan ada perubahan warna produk stok warna habis,negative
respon seller cepat pengiriman kurir toko juga cepat ac belum dipasang recommended seller,positive
bahan kaos halus model sesuai,positive
barang oke sudah dicoba buat latihan tapi susah kalau pakai kaki lebih mudah pakai tangan,positive
barang ok sesuai deskripsi packing rapi 👍 cocok nih buat line cutter dan ikashime tool saya,positive
wow mantap barang sama dengan fotonya pengiriman cepat dan rapi senang dapat harga promo,positive
produk original 💯 harga terjangkau 🤑 kualitas premium 🏆,positive
berkualitas bahan bagus packing aman cepat pengirimannya recommended seller terimakasih tokped,positive
packing aman dan rapi dapat harga promo,positive
bahannya bagus cukup hangat dan ditiup angin tidak terasa dingin cukup hangat dipakai di salju kalo berdasarkan size haruanya pakai tapi disarankan oleh penjual pakai atau xl ini beli yang xl masih pas tidak kegedean,positive
barang sesuai kemasan juga aman terima kasih,positive
ulas dari pengiriman saya kirim pakai sameday tapi dari seller kirim besok hari dan barang entah sengaja atau tidak exprd nya di tutup dan di tempel exprd yang lebih lama,neutral
material bagus untuk harga ini sangat rekomendasi pengiriman sangat cepat keren banget,positive
fast delivery thanks seller,positive
kemasannya suka banget pengemasan cepat dan aman sekali terimakasih ya,positive
bagus,positive
setiap kali mens selalu pakai ini enaak banget pakai jadi kram perutny mendingan 👍🏻👍🏻👍🏻,positive
nyaman dipakai,positive
repeat order packing dan pengiriman menggunakan dry ice sehingga masih aman untuk pengiriman same day rasanya enak untuk dijadikan campuran smoothies 👍,positive
sih roti eneng enak apalagi choco crispy nya bocah suka banget,positive
mantap slller,positive
pembungkusnya bocor jadi air esnya tumpah di plastik,positive
okeeehhh barang sesuai dengan pesanan dan sampai sesuai waktunya tenkyu ya,positive
layanan cepat paket sesuai terima kasih semutnya mati dalam aplikasi jebakan kisaran ssmingguan,positive
mat nya bagus tebal cuman bau karet pas baru unboxing terus ada bagian yang agak terlipat terus pinggirnya kayak kotor warnanya kusam beda banget dengan yang dibeli istri tebal warna pink bersih tanpa ada bagian yang kusam apalagi kotor apalagi pinggir yang enggak rata kayak mattras ini,negative
fast respon packing rapi dan ikannya terasa segar,positive
cepat responnyaaaa,positive
kualitas barang sesuai deskripsi recommended 👍👍,positive
seller sangat responsif dan puas belanja disini,positive
bentuk dan ukuran bahan nyaman warna merah dan putih,positive
mantap pesanan cepat bagus makyus keren,positive
lorem ipsum dolor sit amet consectetur adipiscing elit sed di eiusmod tempor incididunt ut labore et dolore magna aliqua ut enim ada minim veniam quis nostrud exercitation ullamco laboris nisi ut aliquip ex ya commodo consequat duis aute irure dolor ini reprehenderit ini voluptate velit esse cillum dolore eu fugiat nulla pariatur excepteur sint occaecat cupidatat non proident sunt ini culpa qui officia deserunt mollit anim id est laborum,positive
pengiriman cepat barang bagus sesuai ekspektasi,positive
gila packingnya aman banget thank you,positive
niceee,positive
produk sesuai deskripsi kualitas produk sangat baik kemasan bagus packing bagus,positive
sesuai pesanan recommended seller top markotop,positive
rekomended seller mantap helpfull,positive
pengirimany sat set sat set mantul pelayananya,positive
seller respon cepat packaging rapi dan aman produk bagus paket sampai dengan cepat terima kasih ya,positive
pengiriman cepat baru order langsung dikirim seller ramah dan baik,positive
barang diterima dengan baik pengiriman cepat jam setelah order barang sampai admin ramah beli disini karena harga lebih murah dari toko ofline di mall heheheheh,positive
selalu puas gaes belanja di store ini produknya orisinil pengirimannya cepat kilat sat set sat set,positive
pengiriman sangat cepat,positive
mantap 👍,positive
bagus,positive
fast respons cepat tepat dan aman semoga awet,positive
produk sesuai terima kasih,positive
awalnya saya coba coba eh tapi kok enak,positive
terima kasih,positive
sesuai diskripsi,positive
produknya sesuai dengan deskripsi dan berfungsi dengan baik sellernya responsif dan komunikatif harga kompetitif 👍,positive
alhamdulillah sampai dengan selamat produk berkualitas baik pengemasan juga baik sudah langganan terima kasih 🙏,positive
